Kdn.;Name;Name_2;Name_3;Straße;Plz;Ort;Land;Telefon;Telefax;E-Mail;WWW;Verbands- code;Verband;Vertreter- code;Vertretername;Tel. Vertreter;E-Mail-Vertreter;Verbandsnummer 
18204;Hohoff Fachhandel für Werkzeuge;und Maschinen GmbH;;Marie-Curie-Straße 4;59423;Unna;Deutschland;02303 / 986100;02303 / 9861055;info@hohoff-unna.de;;5;EDE-Verband;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;EDE 219 371
14122;Eisenwaren Handlung;Unna GbR;;Viktoriastr. 25;59425;Unna;Deutschland;TEL: 0717-2624116/01;;;;;;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;
18978;HKL Baumaschinen GmbH;;;Hansastr. 105;59427;Unna;Deutschland;;;;;36;EDE-Neu;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;EDE 117 676
18660;Hoffmann GmbH;;;Wilhelmstr. 29;59439;Holzwickede;Deutschland;02301 / 6813;;;;;;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;
34240;W I B Industrie-Bedarf - gelöscht;Handels GmbH;;Unionstraße 12 a;59457;Werl;Deutschland;02922/7098(99);02922/84983;;;;;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;
14243;Europart Materials GmbH;Abt. Rechnungsprüfung;;Hansering 1;59457;Werl;Deutschland;;;;;;;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;NW 6939
18382;Dröge;ABRECHNUNG ÜBER KD. 21008;;Kämperstr. 44-46;59457;Werl;Deutschland;;;;;;;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;
18590;hydrogel-Chemie;;;Zur Mersch 19;59457;Werl / Westfalen;Deutschland;02922/4001;02922/82788;;;;;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;
37096;Cleanexpert Gesellschaft für;technische Produkte GmbH;;Harkortstr. 8;59457;Werl;Deutschland;02922 / 877980;02922 / 878501;;;;;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;
25206;PIEL GmbH;Technische Großhandlung;;Boleweg 4;59494;Soest;Deutschland;;;;;4;NW;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;NW 4461
29299;Schlieper + Feldt GmbH;gelöscht! Kd.12728;;Senator-Schwartz-Ring 39;59494;Soest;Deutschland;;;;;;;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;
12931;Bartling GmbH;Kommunaltechnik;;Senator-Schwartz-Ring 39;59494;Soest;Deutschland;02921/59010101;02921/59010107;;www.bartling-garten.de;;;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;
21238;Lippetaler Baucenter GmbH;;;Diestedder Straße 63;59510;Lippetal;Deutschland;02923-97190;02923-971920;;;10;Eurobaustoffe;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;M 36538
22348;Meister-Maschinen;Maschinen handels & Service Ges. mbH;;Windmüllerstr. 7;59557;Lippstadt;Deutschland;02941-271347;02941-274199;info@meister-maschinen.de;www.meister-maschinen.de;;;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;
16052;E. Friedhoff;Großhandel -BT 209-;;Mercklinghausstraße 13-17;59557;Lippstadt;Deutschland;02941 / 2000;02941 / 200204;;;;;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;
16164;Franken GmbH;;;Max-Eyth-Str. 7-9;59581;Warstein - Belecke;Deutschland;02902 / 97660;02902 / 976697;;www.franken-werkzeuge.de;4;NW;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;NW 6.247
20210;Koch Forst & Garten /;Schlüssel-Service;;Am Wiesenberg 9;59602;Rüthen-Hemmern;Deutschland;02952-89107;02952/89909;Kochohg@t-online.de;www.goams.de/koch/;38;IRMS;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;I.R.M.S. 365
30084;Harald Stenger;;;Luisenstrasse 15;59609;Anröchte;Deutschland;;;;;;;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;
18035;Herzberger Land- und;Gartentechnik Center oHG;;Niddaer Landstr. 14;63691;Ranstadt (Dauernheim);Deutschland;06035 / 189990;06035 / 2485;;;38;IRMS;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;EDE 714160
37004;Castorama Deutschland GmbH;Marktnummer 6011;;Höchster Str. 88;65835;Liederbach/Ts.;Deutschland;02307/273420;;;;28;Castorama;8;Richard Langrzik;+49 162 2424148;langrzik@kraenzle.com;
21032;LAYER-Grosshandel;GmbH & Co.KG;;Klausenburger Str. 15;88069;Tettnang;Deutschland;07542/9300-0;07542/9300-93;;;4;NW;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;NW 8575
35043;Max Weindl;Landtechnik;;Wiegenfeldring 5;85570;Markt Schwaben;Deutschland;08121 / 40112;08121 / 42598;Max.weindl@gmx.de;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
20050;J.N. Kreiller KG;;;Industriestr. 2;83278;Traunstein;Deutschland;0861 / 63265;0861 / 63279;werkzeug@kreiller.de;;5;EDE-Verband;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;EDE 626 406
21133;LHO Lagerhaus Flintsbach;Obermair OHG;;Kufsteiner Str. 65;83126;Flintsbach;Deutschland;08034 / 70830;08034/708310;lho-flintsbach@t-online.de;www.lho-flintsbach.de;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
14057;EVG Landhandel;;;Memminger Straße 34;87746;Erkheim;Deutschland;08336 / 802232;08336 / 802233;einkauf@evg-erkheim.de;www.evg-erkheim.de;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
33036;Th. Vogt e.K.;Eisenhandel;;Marienplatz 13b;87509;Immenstadt;Deutschland;08323 / 8520;08323 / 4011;;;4;NW;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;NW 9433
22186;Jakob Monn;Gerätetechnik;;Osterseenstrasse 1;82402;Seeshaupt;Deutschland;08801 / 912183;08801 / 912174;info@jakob-monn.de;www.jakob-monn.de;46;ILAFA;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;ILAFA
30187;Manfred Stölzle;Montage und Vertrieb von HDR;;Weinnrieder Weg 13;87755;Kirchhaslach;Deutschland;08333-4465;08333 -924996;sm.stoelzle@gmx.de;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
18551;Helminger Bernhard;Melk- und Kühlanlagen;;Rautenham 7a;83413;Fridolfing;Deutschland;08684 / 1292;08684 / 9223;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
21030;EMH - Markus Meier;Reinigungstechnik;;Im Chai 5;85119;Ernsgaden;Deutschland;08452/735709;08452/735710;markus_meier_emh@gmx.de;www.hochdruckpumpen.com;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
27200;Hochwasserschutz Reitthaler Reinigungs-;technik  Hoch- und Tiefbau GmbH;;Hochberg-Aigen 1;83313;Siegsdorf;Deutschland;08662 / 7504;08662 / 12113;Info@Hochwassersicherheit.de;www.reitthaler.com;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
18957;Hofmeister J. u. A. GbR;;;Hagenau 19;84152;Mengkofen;Deutschland;08774-376;08774-1238;hofmeister-hagenau@tele2.de;;30;Sümo;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;Sümo 12574
37093;Cleantecs GmbH;;;Hofackergasse 3;89250;Senden;Deutschland;07307 / 92650;07307 / 926520;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
12262;Böld;Reinigungssysteme GmbH;;Von-Holzapfel-Str. 11;86497;Horgau;Deutschland;08294 / 2088;08294 / 2201;info@boeld.de;www.boeld.de;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
28006;Franz Saxberger;Elektromaschinen + Werkzeug;;Tittmoninger Str. 51;83308;Trostberg;Deutschland;08621 / 4067;08621 / 7680;;;5;EDE-Verband;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;EDE 663 107
34362;Wimberger-Fachmarkt;;;Bahnhofstr. 65;84160;Frontenhausen;Deutschland;08732 / 2570;08732 / 6308;kontakt@wimberger-fachmarkt.de;www.wimberger-fachmarkt.de;38;IRMS;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;I.R.M.S. 084
24020;Peter Obermaier;Elektro- und Maschinenhandel;;Pater-Petrus-Str. 23;83075;Bad Feilnbach/Wiechs;Deutschland;08066 / 885512;08066 / 885513;info@maschinen-obermaier.de;www.maschinen-obermaier.de;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
28002;Sailer GmbH;Bau- und Heimwerkermarkt;;Max-Planck-Str. 1;86899;Landsberg a. Lech;Deutschland;08191 / 92750;08191 / 927555;info@sailer-baumarkt.de;;46;ILAFA;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;ILAFA
17015;GARUDA-Technik GmbH;Technik f.Wald,Park u.Garten;;Westing 30;85301;Schweitenkirchen;Deutschland;08441 / 497950;08441 / 497951;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
14164;Endress Motorgeräte GmbH;;;Friedrich-List-Str. 8;88353;Kisslegg;Deutschland;07563 / 632;07563 / 3419;kisslegg@endress.shop.de;www.endress.shop.de;29;Endress;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;Endress
12422;Peter Belousow GmbH;Elektromaschinenbau;;Gollingkreuter Weg 12;86529;Schrobenhausen/Steingriff;Deutschland;08252 / 90910;08252 / 909122;belousow_sob@arcor.de;www.peter-belousow.de;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
12680;Baustoff Union;GmbH & Co.KG Lief.-Nr.971115;;Wasserburger Landstr. 133;81827;München;Deutschland;08945 / 310211;08945 / 310110;;www.baustoff-union.de;23;Hagebaumarkt;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;Hagebau 174504
18949;Heupel;Reinigungstechnik GmbH;;Gottlieb-Daimler-Str. 6;88214;Ravensburg;Deutschland;0751-359053;0751-3590559;hutt@heupel-gmbh.de;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
14154;Engelmayer Landtechnik GmbH;;;Landstrasse 1a;87452;Altusried/Kimratshofen;Deutschland;08373 / 92115 0;08373 / 92115 90;info@engelmayer-landtechnik.de;www.engelmayer-landtechnik.de;46;ILAFA;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;ILAFA
29073;Franz Schanz GmbH & Co. KG;;;Obereschring 4;88512;Mengen;Deutschland;07572 / 7650-0;07572 / 7650-50;post@schanz-mengen.de;www.schanz-mengen.de;5;EDE-Verband;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;EDE 368 610
21244;Josef Lechenbauer;Garten-,Forst- u. Reinigungstechnik;;Himmelreichstr. 8;85250;Asbach-Altomünster;Deutschland;08254-998233;08254-998235;info@josef-lechenbauer.de;www.josef-lechenbauer.de;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
14134;EVG;;;Ried 8;87477;Sulzberg;Deutschland;08376 / 9207-0;08376 / 920722;sulzberg@evg-erkheim.de;www.evg-erkheim.de;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
18112;Hörhammer Maschinen;;;Oberreit 23;85368;Moosburg;Deutschland;08761-1575;08761-66292;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
21069;Linder Haus- und Werkmarkt;;;Von-Lingg-Str. 12;87484;Nesselwang;Deutschland;08361/91250;08361/912519;;;5;EDE-Verband;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;EDE 601 675
14027;WashTec Cleaning;Technology GmbH;;Argonstrasse 7;86153;Augsburg;Deutschland;0821/5584-0 FAX: 558;;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
29162;Schell GmbH;Garten u.Forsttechnik;;Obere Tiefenbachstr. 13;83734;Hausham;Deutschland;08026 / 8221;08026 / 3737;info@schell-hausham.de;www.schell-hausham.de;30;Sümo;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;SÜMO
27481;Anton Reichbrandstätter;Meisterbetrieb;;Lupperting 6;84549;Engelsberg;Deutschland;08622 / 418;08622 / 1318;info@reichbrandstaetter.de;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
30185;Stettner GmbH;Bau- und Gartenfachmarkt;;Südl. Hauptstr. 3;83700;Rottach;Deutschland;08022 / 24027;08022 / 2030;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
28115;Spindler GmbH;Land- & Gartentechnik;;Bertelestr. 3;81479;München;Deutschland;089 / 7902287;089 / 7902387;spindler-gartentechnik@t-online.de;www.spindler-gartentechnik.de;46;ILAFA;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;ILAFA 11080
34113;Wohlgemuth;Werkzeuge und Maschinen;;Am Wattenbach 6;84051;Unterwattenbach;Deutschland;08703 / 1413;08703 / 8815;christian@c.wohlgemuth.com;www.c.wohlgemuth.com;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
29116;Schlittmeier GmbH;;;Frauenhaarbach 23;84137;Vilsbiburg;Deutschland;08741 / 7150;08741 / 4376;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
20409;Küfa GmbH;Hydraulik;;Nadler Str. 15;88299;Leutkirch;Deutschland;07561-71032;07561-71035;info@kuefa.com;www.kuefa.com;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
12229;Albert Baur;Motorgeräte;;Bahnhofstr. 4-6;86850;Fischach;Deutschland;08236 / 1347;08236 / 5963;;;36;EDE-Neu;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;EDE 831 182
18150;Hoegner Comp. GmbH & Co. KG;;;Sepp-Heindl-Straße 11;83026;Rosenheim;Deutschland;08031 / 400960;08031 / 4009666;hoegner-comp@hoegner-farben.de;www.hoegner-farben.de;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
14070;EVG Eisenharz;;;Stephanusstr. 14;88260;Argenbühl-Eisenharz;Deutschland;07566/9405-0;07566/9405-22;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
30028;Willy Stadler;Reinigungstechnik;;Kapellenstraße 22;85435;Erding;Deutschland;08122 / 85090;08122 / 85091;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
31061;Thomann GmbH;Abteilung Werkzeuge;;Heuriedweg 36;88131;Lindau;Deutschland;08382 / 70580;08382 / 705848;info@thomann.biz;www.thomann.biz;36;EDE-Neu;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;EDE 300 471
18241;Schmidt GmbH;Garten-u.Kommunalmaschinen;;Feldstraße 4 a;86156;Augsburg;Deutschland;0821 / 45109899;0821 / 451128;;;46;ILAFA;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;ILAFA
14032;EVG;;;Schelmenwinkel 7;88361;Altshausen;Deutschland;07584-9207680;07584-92076822;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
12466;Dieter & Klaus Bauer Gbr.;;;Heuriedweg 46;88131;Lindau (B);Deutschland;08382-78529;08382-2758887;service@fachhandel.li;;46;ILAFA;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;ILAFA
30058;Stabilo Merklingen e.K.;;;Brühlweg 5;89188;Merklingen;Deutschland;07337 / 6915;07337 / 6793;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
14271;EFKA-Tec Kamhuber e.K.;Landtechnik;;Buch 39;84567;Erlbach;Deutschland;08670 / 1685;08670 / 1490;kamhuber@efka-tec.de;;30;Sümo;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;SÜMO 12570
37010;Otto Christ AG - Abt. Buchhaltung;Komm.: Xpres Auftr.:-Nr.: 1066300;;Memmingerstr. 51;87734;Benningen;Deutschland;08331 / 8570;08331 / 857201;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;Konto-Nr.: 3141
17081;Seefelder GmbH;;;Maybachstrasse 4;84030;Landshut;Deutschland;0871-973890;0871-9738979;la@seefelder.net;www.seefelder.net;5;EDE-Verband;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;EDE 628 425
12963;Baumgartner Elektro-;und Anlagenbau;;Pfarrer-Huber-Str. 6;84437;Ramsau;Deutschland;08072/98380;08072/98381;s.maier@baumgartner-ramsau.de;www.baumgartner.de;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
18721;Erich Huckle;;;Marbacher Str. 4;88422;Kanzach;Deutschland;07582 / 926323;07582 / 926325;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
17249;Greinacher Landtechnik;;;Sternenbühl 38;88630;Pfullendorf-Schwäblishausen;Deutschland;07552 / 306;07552 / 7467;;;46;ILAFA;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;ILAFA
20145;Christian Kniess GmbH;Friedberger Eisenhandel;;Marquardtstraße 1;86316;Friedberg;Deutschland;0821 / 2676922;0821 / 2676972;;;36;EDE-Neu;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;EDE 371 645
23136;Josef Neheider oHG;Landmaschinen;;Theodor-Triebenbacher- Str. 8;84149;Velden;Deutschland;08742 / 8947;08742 / 2261;info@neheider.de;;30;Sümo;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;SÜMO 12600
32002;Anton Uhl Nachf.GmbH;Inh. A. Steber;;Hubertusstr. 9;82256;Fürstenfeldbruck;Deutschland;08141 / 32030;08141 / 24827;Anton.Uhl@web.de;;5;EDE-Verband;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;EDE 600 164
23124;Nägele;Land- und Gartentechnik;;Georg-Wagner-Weg 32;89233;Neu-Ulm;Deutschland;0731 / 711700;0731 / 714746;;;46;ILAFA;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;ILAFA
18005;Peter Hammerl;Land-u.Gartentechnik;;Aichacher Str. 10;86554;Pöttmes;Deutschland;08253 / 928411;08253 / 928412;info@hammerl-landtechnik.de;;46;ILAFA;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;ILAFA 10882
14193;EVG-Unterweilbach;;;Graf-Spreti-Str. 22;85241;Hebertshausen;Deutschland;08139 / 93100;08139 / 931022;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
21096;Landesberger Maschinenvertrieb;GmbH;;Zeppelinstraße 31;85748;Garching;Deutschland;089 / 3295510;089 / 32955130;verkauf@landesberger.de;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
12854;Bay Wa AG Vert. Werkstätte T529;ILN 4325032825008;BAYWA: 682500;Allgäuer Str. 38;87719;Mindelheim;Deutschland;08261 / 9916-56;08261 / 991663;;;48;BayWa Technik;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
30029;NIFA e.K.;Eisenwaren, Maschinen, Werkzeuge;;Abensberger Strasse 32;84048;Mainburg;Deutschland;08751/1650;08751/4971;;;5;EDE-Verband;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;EDE 613 754
28153;Johann Sieber;Schmiede-&  Landtechnik;;Kissingerstr. 16;86989;Steingaden;Deutschland;08862/238;08862/6155;info@sieber-schmiede.de;www.sieber-schmiede.de;46;ILAFA;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;ILAFA
25075;Praetner GmbH & Co.;Handels KG;;Gute Änger 9;85356;Freising;Deutschland;08161 / 86651;08161 / 86668;;;5;EDE-Verband;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;EDE 604 186
11007;Atterer Fachhandel GmbH;;Inh.Theresia Wachter;Ruderatshofener Str. 33;87616;Marktoberdorf;Deutschland;08342 / 96410;08342 / 1433;info@atterer.com;;40;NBP;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;NB 324803 L 300 067
28030;Salchow + Berger;Baubedarf GmbH;;Siemensstr. 24;84051;Altheim;Deutschland;08703/9341-0;08703/9341-50;info@salchow undberger.de;;45;EVB;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;E V B
17261;Golshani e.K.;Inh. Marco Golshani;;Mitterharter Str. 13b;83059;Kolbermoor;Deutschland;08031 / 299188;;;;4;NW;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;NW9090
12507;Bästlein GmbH;;;Schildbachstr. 1;86489;Deisenhausen;Deutschland;08282 / 895360;08282 / 8953636;;;5;EDE-Verband;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;EDE 611 140
30097;Stabilo Handels GmbH;;;Argonnenstr. 19;88250;Weingarten;Deutschland;0751 / 56107 23;0751 / 56107 30;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
12490;Bay Wa AG Vertrieb Werkstätte T690;ILN 4325045173318;BAYWA: 617358;Meindlstr. 1;84427;St. Wolfgang;Deutschland;08081 / 9369-0;08081 / 936920;;;48;BayWa Technik;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
22065;MOTO IN;;;Rainer Str. 8;86692;Münster;Deutschland;08276 / 1321;08276 / 5210;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
29294;Christian Schmid;Elektromaschinenbau;;Talstrasse 20;82436;Eglfing bei Weilheim;Deutschland;08847/69915-10;08847/69915-11;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
19646;Blatt Motorgeräte;;;Bergwerkstr. 89;83471;Berchtesgaden;Deutschland;08652-6556061;08652-9789641;info@blatt-motor.de;www.blatt-motor.de;46;ILAFA;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;ILAFA
31661;Tewaga GmbH;Technik für Wald und Garten;;Friedrich-List-Str. 7;89250;Senden;Deutschland;07307-977640;07307-9776455;info@tewaga.de;www.tewaga.de;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
22242;Josef Müller;Forst- und Gartengeräte;;Lauterbachstr. 2;82538;Gelting;Deutschland;08171 / 20348;08171 / 72554;info@Mueller-Gartentechnik.de;;46;ILAFA;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;ILAFA
22101;Bauzentrum Mayer GmbH & Co. KG;Baustoff-Fachhandel;;Siemensstrasse 1;85055;Ingolstadt;Deutschland;0841 / 9544273;0841 / 9544279;michael.schels@bauzentrum-mayer.de;www.bauzentrum-mayer.de;23;Hagebaumarkt;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;Hagebau 174 500
20180;ProBau Kugel GmbH;Gewerbegebiet Seewiesen-Nord;;Badenbergstr. 8 + 10;89520;Heidenheim-Schnaitheim;Deutschland;07321/313-0;07321/313-69;info@hdh.probau.de;www.probau.de;23;Hagebaumarkt;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;Hagebau 182501
29197;Franz Scheitler;Baugeräte-Werkzeuge;;Tölzer Str. 65a;82024;Taufkirchen-Potzham;Deutschland;089 / 6127799;089 / 6127728;;;52;Pyramide VR;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;Pyramide VR
28201;Stoib;Garten- und Forsttechnik;;Gewerbering 4;83607;Holzkirchen;Deutschland;08024 / 6247;08024 / 8231;k.stoib@t-online.de;www.stoib.sabo-online.de;38;IRMS;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;I.R.M.S. 115 - 215
14069;EVG Ein- und Verkaufs-;genossenschaft e.G.Kimratshof.;;Kapellenweg 2;87452;Altusried;Deutschland;08373 / 98070;08373 / 980722;kimratshofen@evg-erkheim.de;www.evg-erkheim.de;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
30141;Stiegeler Eisenwaren und Brennstoffe;Inh. Helmut Stiegeler e.K.;;Hauptstraße 1;87757;Kirchheim;Deutschland;08266 / 1702;08266 / 1742;;;36;EDE-Neu;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;EDE 849 839
23083;Nagel Baumaschinen;Ulm GmbH;;Daimlerstraße 44;89079;Ulm;Deutschland;;;;;5;EDE-Verband;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;EDE 418 366
34234;Hans Willibald GmbH & Co. KG;Fahrzeuge.Maschinen.Geräte.Service;;Am Steinbach 40;83646;Wackersberg/Bad Tölz;Deutschland;08041 / 78270;08041 / 782727;hans.willibald@t-online.de;www.hans-willibald.de;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
14238;Endress Motorgeräte GmbH;;;Riedwiesenweg 6;89081;Ulm;Deutschland;0731 / 603160;0731/6031629;ulm@endress-shop.de;;29;Endress;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;Endress Motorgeräte GmbH
18747;Kalcher GmbH;;;Schlachthausstr. 37;89312;Günzburg;Deutschland;08221-91440;08221-91424;;;46;ILAFA;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;ILAFA
25055;R. Pöppel & Co.;;;Alpenstr. 45;87700;Memmingen;Deutschland;08331 / 95590;;;;5;EDE-Verband;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;EDE 603 295
14116;Ehrenleitner & Bucher GmbH;;;Freisinger Str. 46;85229;Markt Indersdorf;Deutschland;08136 / 371;08136 / 5620;ehrenleitner-bucher@t-online.de;;30;Sümo;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;Sümo
14071;EVG;;;Gartenstraße 1;87674;Ruderatshofen;Deutschland;;;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
20282;K & S Kameter & Späthe GbR;;;Franz-Schubert-Str. 7;82008;Unterhaching;Deutschland;089 / 66665670;089 / 66665671;info@kswu.de;www.kswu.de;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
14068;EVG;;;Ulmerstraße 12;87727;Babenhausen;Deutschland;08333 / 92080;08333 / 920822;babenhausen@evg-erkheim.de;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
12530;Heine Vertriebs-GmbH;;;Mettenbergerstr. 4;88400;Biberach a.d. Riß;Deutschland;07351 - 575800;07351 - 575801;office@wapalto-shop.de;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
18569;Josef Höbel;Inh. Christian Müller;;Kornstr. 26;87712;Mindelheim;Deutschland;08261 / 763140;08261 / 6195;;;5;EDE-Verband;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;EDE 605 107
11005;Georg Atzberger;Landtechnik;;Thalheimer Str. 3;85447;Riding;Deutschland;08762/3588;08762/5348;;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
21235;Erdmann Lerch;Land-Baumaschinen;;Kobel 1;83135;Schechen;Deutschland;08039 / 9165;08039 / 9163;erdmann.lerch@t-online.de;;;;24;Robert Jung;+49 162 2424877;jung@kraenzle.com;
